id_track|id_artist|id_album|name_track|duration_track_ms|popularity_track|number_track|position_track|duration_track_seconds|duration_track_minutes|transform_datetime
0d28khcov6AiegSCpG5TuT|3AA28KZvwAUcZuOKwyblJQ|0bUTHlWbkSQysoM3VsWldT|Feel Good Inc.|222640|84|6|0|222.64|3.7106666666666666|2024-07-16 08:36:45.339420
0q6LuUqGLUiCPP1cbdwFs3|3AA28KZvwAUcZuOKwyblJQ|2dIGnmEIy1WZIcZCFSj6i8|On Melancholy Hill|233866|78|10|1|233.866|3.8977666666666666|2024-07-16 08:36:45.339420
1RKUoGiLEbcXN4GY4spQDx|3AA28KZvwAUcZuOKwyblJQ|4tUxQkrduOE8sfgwJ5BI2F|Clint Eastwood|340920|75|5|2|340.92|5.682|2024-07-16 08:36:45.339420
4Hff1IjRbLGeLgFgxvHflk|3AA28KZvwAUcZuOKwyblJQ|0bUTHlWbkSQysoM3VsWldT|DARE|244999|76|12|3|244.999|4.083316666666667|2024-07-16 08:36:45.339420
1foMv2HQwfQ2vntFf9HFeG|3AA28KZvwAUcZuOKwyblJQ|2dIGnmEIy1WZIcZCFSj6i8|Rhinestone Eyes|200173|75|4|4|200.173|3.3362166666666666|2024-07-16 08:36:45.339420
3lIxtCaROdRDuTnNBDm3n2|3AA28KZvwAUcZuOKwyblJQ|0NvirtaDCaZU5PAW1O5FDE|She's My Collar (feat. Kali Uchis)|209560|73|17|5|209.56|3.4926666666666666|2024-07-16 08:36:45.339420
2bfGNzdiRa1jXZRdfssSzR|3AA28KZvwAUcZuOKwyblJQ|0bUTHlWbkSQysoM3VsWldT|Dirty Harry|230426|70|5|6|230.426|3.8404333333333334|2024-07-16 08:36:45.339420
60SvhHtwefT0e2G7i7kOH3|3AA28KZvwAUcZuOKwyblJQ|4wtZQMNTC1O79kDxMBsEan|New Gold (feat. Tame Impala and Bootie Brown)|215149|66|5|7|215.149|3.5858166666666667|2024-07-16 08:36:45.339420
38UYeBLfvpnDSG9GznZdnL|3AA28KZvwAUcZuOKwyblJQ|4wtZQMNTC1O79kDxMBsEan|Tormenta (feat. Bad Bunny)|193463|67|8|8|193.463|3.2243833333333334|2024-07-16 08:36:45.339420
71koAFCnGnugRdGIDfS7f4|3AA28KZvwAUcZuOKwyblJQ|4tUxQkrduOE8sfgwJ5BI2F|19-2000|210880|64|11|9|210.88|3.514666666666667|2024-07-16 08:36:45.339420
2dECspJ1DpUObXrC3IZDkT|5dCpFeKxLbycrnsjWZjha8|7w38Cw9DHCC4U7lwiuUwFl|April Showers|275751|47|1|0|275.751|4.59585|2024-07-16 08:36:45.339420
1LcmkyzIx3MIv04NOyfK3g|5dCpFeKxLbycrnsjWZjha8|08BEST3gT8ELlY5fmeDjmT|March Winds & April Showers|163630|46|1|1|163.63|2.7271666666666667|2024-07-16 08:36:45.339420
1s5fL7wU0lod3sRdkOUVdp|5dCpFeKxLbycrnsjWZjha8|7w38Cw9DHCC4U7lwiuUwFl|Faidherbe Square|207336|40|10|2|207.336|3.4556|2024-07-16 08:36:45.339420
0CxDfm9gc9vJmIyE5NSQ42|5dCpFeKxLbycrnsjWZjha8|13FfqxyK3Z3Kdap7VJO9y2|The Precious Hours|168746|35|6|3|168.746|2.8124333333333333|2024-07-16 08:36:45.339420
1hdSf4iPG5HFgAo5GYj5S9|5dCpFeKxLbycrnsjWZjha8|2LOInpXsmaJuaND5bRRE4J|Mayflowers - Remastered|233666|35|10|4|233.666|3.894433333333333|2024-07-16 08:36:45.339420
1OuxO28VYTtXcE0zGrTS8x|5dCpFeKxLbycrnsjWZjha8|6WplX32rUPI6pyOzKC6N7C|Moonswings|264612|37|4|5|264.612|4.4102|2024-07-16 08:36:45.339420
04fE0HMXAY2tKi7dMnkluT|5dCpFeKxLbycrnsjWZjha8|56zc5Suk4wwLA6RVHokvZb|What Lana Says|279200|31|1|6|279.2|4.653333333333333|2024-07-16 08:36:45.339420
1gYYCCdV4ovf8T30TP7opP|5dCpFeKxLbycrnsjWZjha8|7l4MzWw89Us6buLOiDDtZf|Memories|169333|34|6|7|169.333|2.822216666666667|2024-07-16 08:36:45.339420
71R9p8YDgpOZOHixsNQs6u|5dCpFeKxLbycrnsjWZjha8|6WplX32rUPI6pyOzKC6N7C|Family values|169058|31|2|8|169.058|2.817633333333333|2024-07-16 08:36:45.339420
6doCaLf0seKxunasuLJPUZ|5dCpFeKxLbycrnsjWZjha8|7b4eracknj8lTRlgHISQvh|Throw it Back|179399|33|4|9|179.399|2.9899833333333334|2024-07-16 08:36:45.339420
7CyPwkp0oE8Ro9Dd5CUDjW|1Xyo4u8uXC1ZmMpatF05PJ|7tzVd1fwkxsorytCBjEJkU|One Of The Girls (with JENNIE, Lily Rose Depp)|244684|91|1|0|244.684|4.0780666666666665|2024-07-16 08:36:45.339420
7MXVkk9YMctZqd1Srtv4MB|1Xyo4u8uXC1ZmMpatF05PJ|2ODvWsOgouMbaA5xf0RkJe|Starboy|230453|88|1|1|230.453|3.840883333333333|2024-07-16 08:36:45.339420
0VjIjW4GlUZAMYd2vXMi3b|1Xyo4u8uXC1ZmMpatF05PJ|4yP0hdKOZPNshxUOjY0cZj|Blinding Lights|200040|88|9|2|200.04|3.334|2024-07-16 08:36:45.339420
2LBqCSwhJGcFQeTHMVGwy3|1Xyo4u8uXC1ZmMpatF05PJ|4AdZV63ycxFLF6Hcol0QnB|Die For You|260253|85|17|3|260.253|4.33755|2024-07-16 08:36:45.339420
6WzRpISELf3YglGAh7TXcG|1Xyo4u8uXC1ZmMpatF05PJ|5O0zUvdnJr0RbWzLFneN2i|Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)|215466|85|1|4|215.466|3.5911|2024-07-16 08:36:45.339420
5gDWsRxpJ2lZAffh5p7K0w|1Xyo4u8uXC1ZmMpatF05PJ|4AdZV63ycxFLF6Hcol0QnB|Stargirl Interlude|111626|83|8|5|111.626|1.8604333333333334|2024-07-16 08:36:45.339420
5QO79kh1waicV47BqGRL3g|1Xyo4u8uXC1ZmMpatF05PJ|4yP0hdKOZPNshxUOjY0cZj|Save Your Tears|215626|84|11|6|215.626|3.5937666666666668|2024-07-16 08:36:45.339420
7fBv7CLKzipRk6EC6TWHOB|1Xyo4u8uXC1ZmMpatF05PJ|0P3oVJBFOv3TDXlYRhGL7s|The Hills|242253|84|5|7|242.253|4.03755|2024-07-16 08:36:45.339420
2dHHgzDwk4BJdRwy9uXhTO|1Xyo4u8uXC1ZmMpatF05PJ|7txGsnDSqVMoRl6RQ9XyZP|Creepin' (with The Weeknd & 21 Savage)|221520|83|10|8|221.52|3.692|2024-07-16 08:36:45.339420
09mEdoA6zrmBPgTEN5qXmN|1Xyo4u8uXC1ZmMpatF05PJ|4qZBW3f2Q8y0k1A84d4iAO|Call Out My Name|228373|83|1|9|228.373|3.806216666666667|2024-07-16 08:36:45.339420
3CIyK1V4JEJkg02E4EJnDl|47mIJdHORyRerp4os813jD|6yiXkzHvC0OTmhfDQOEWtS|Enemy (with JID) - from the series Arcane League of Legends|173381|80|1|0|173.381|2.889683333333333|2024-07-16 08:36:45.339420
1FpVJ7HpZInE2GvhVE2TwT|47mIJdHORyRerp4os813jD|30gnisiaho0Y6KRWJ7gIaA|Legends Never Die|235000|74|1|1|235.0|3.9166666666666665|2024-07-16 08:36:45.339420
210JJAa9nJOgNa0YNrsT5g|47mIJdHORyRerp4os813jD|0rAaP1OBxVCn2cIUZNjGRs|GODS|220878|74|1|2|220.878|3.6813|2024-07-16 08:36:45.339420
5UlnuulVAVmmesw4VzqHdG|47mIJdHORyRerp4os813jD|2Y9Kal9IDz6JphsCfY6GzG|Enemy - From the series Arcane League of Legends|173381|70|1|3|173.381|2.889683333333333|2024-07-16 08:36:45.339420
69Sy7207dnixZ6w7RSV9Kb|47mIJdHORyRerp4os813jD|6sGWFXm5IKtTBMFdIhNB9C|RISE|192881|69|1|4|192.881|3.2146833333333333|2024-07-16 08:36:45.339420
29WxJqIfDRMo9isV07kbJP|47mIJdHORyRerp4os813jD|1RPJNNRo1WUciegpWfioAc|PARANOIA|198817|68|1|5|198.817|3.313616666666667|2024-07-16 08:36:45.339420
3f4fc8c8unrQeKecmUPEDR|47mIJdHORyRerp4os813jD|0uyb1O2aodxewxYrAHzqIn|Warriors|204586|66|1|6|204.586|3.4097666666666666|2024-07-16 08:36:45.339420
6zAiRKvAMlXHxEtyO4yxIO|47mIJdHORyRerp4os813jD|6IatiP8DCUD2ps9KvocWgA|Phoenix|197633|65|1|7|197.633|3.2938833333333335|2024-07-16 08:36:45.339420
66YtIqT0kN4958EXnCnAmE|47mIJdHORyRerp4os813jD|2cRJKhNgs1Snq7bV4ELLho|Legends Never Die - (Remix)|167173|64|1|8|167.173|2.786216666666667|2024-07-16 08:36:45.339420
5f2zZawBtGBEw24ABweErz|47mIJdHORyRerp4os813jD|118EoTgIkMLl9fcutZfgaq|Playground (from the series Arcane League of Legends)|230525|60|1|9|230.525|3.8420833333333335|2024-07-16 08:36:45.339420
66hayvUbTotekKU3H4ta1f|5he5w2lnU9x7JFhnwcekXX|6bfkwBrGYKJFk6Z4QVyjxd|Where Are Ü Now (with Justin Bieber)|250285|73|9|0|250.285|4.1714166666666666|2024-07-16 08:36:45.339420
1q0PYXTbDsirp2l74ng6pn|5he5w2lnU9x7JFhnwcekXX|11GmvpYnbgK0rSryPaV5BP|In Da Getto|130666|67|4|1|130.666|2.177766666666667|2024-07-16 08:36:45.339420
74fmYjFwt9CqEFAh8ybeBD|5he5w2lnU9x7JFhnwcekXX|7tWP3OG5dWphctKg4NMACt|Rumble|146571|67|4|2|146.571|2.44285|2024-07-16 08:36:45.339420
2sMzNgi3wblmxw8ez4GN9G|5he5w2lnU9x7JFhnwcekXX|6ZnRegEJuZRhLGrOKh0Y7n|Baby again..|319963|66|5|3|319.963|5.332716666666666|2024-07-16 08:36:45.339420
3Bp0XlRQv0URQMM6ABKhEE|5he5w2lnU9x7JFhnwcekXX|2X6WyzpxY70eUn3lnewB7d|VOLVER|185806|69|13|4|185.806|3.0967666666666664|2024-07-16 08:36:45.339420
6VRhkROS2SZHGlp0pxndbJ|5he5w2lnU9x7JFhnwcekXX|5XJ2NeBxZP3HFM8VoBQEUe|Bangarang (feat. Sirah)|215253|68|2|5|215.253|3.58755|2024-07-16 08:36:45.339420
6AbVJjzv7thIvmMCuhZrmK|5he5w2lnU9x7JFhnwcekXX|381oom8nio77eU6BuUb4UO|Make It Bun Dem|213696|64|1|6|213.696|3.5616|2024-07-16 08:36:45.339420
6tifCCTIVBLC2TmTquYG7G|5he5w2lnU9x7JFhnwcekXX|2mxzA7momOeBvCyKDgZRIb|Fine Day Anthem|193690|68|1|7|193.69|3.2281666666666666|2024-07-16 08:36:45.339420
29OFLlrrfKIEVwbVMTjBYe|5he5w2lnU9x7JFhnwcekXX|3GSEVlHrbrQbKSP4ozWzx8|Push|185244|68|1|8|185.244|3.0874|2024-07-16 08:36:45.339420
65ES1qwOB577ZnTkizMXJJ|5he5w2lnU9x7JFhnwcekXX|1X4aaOIXvs6gWtQZQpln4V|HUMBLE. - SKRILLEX REMIX|156800|67|1|9|156.8|2.6133333333333333|2024-07-16 08:36:45.339420
2Foc5Q5nqNiosCNqttzHof|4tZwfgrHOc3mvqYlEYSvVi|2ePFIvZKMe8zefATp9ofFA|Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]|248413|80|1|0|248.413|4.140216666666666|2024-07-16 08:36:45.339420
0DiWol3AO6WpXZgp0goxAV|4tZwfgrHOc3mvqYlEYSvVi|2noRn2Aes5aoNVsU6iWThc|One More Time|320357|75|1|1|320.357|5.339283333333333|2024-07-16 08:36:45.339420
2cGxRwrMyEAp8dEbuZaVv6|4tZwfgrHOc3mvqYlEYSvVi|4m2880jivSbbyEGAKfITCa|Instant Crush (feat. Julian Casablancas)|337560|74|5|2|337.56|5.626|2024-07-16 08:36:45.339420
69kOkLUCkxIZYexIgSG8rq|4tZwfgrHOc3mvqYlEYSvVi|4m2880jivSbbyEGAKfITCa|Get Lucky (feat. Pharrell Williams and Nile Rodgers)|369626|73|8|3|369.626|6.160433333333334|2024-07-16 08:36:45.339420
1pKYYY0dkg23sQQXi0Q5zN|4tZwfgrHOc3mvqYlEYSvVi|5uRdvUR7xCnHmUW8n64n9y|Around the World|429533|71|7|4|429.533|7.158883333333334|2024-07-16 08:36:45.339420
5W3cjX2J3tjhG8zb6u0qHn|4tZwfgrHOc3mvqYlEYSvVi|2noRn2Aes5aoNVsU6iWThc|Harder, Better, Faster, Stronger|224693|69|4|5|224.693|3.744883333333333|2024-07-16 08:36:45.339420
2LD2gT7gwAurzdQDQtILds|4tZwfgrHOc3mvqYlEYSvVi|2noRn2Aes5aoNVsU6iWThc|Veridis Quo|345186|68|11|6|345.186|5.7531|2024-07-16 08:36:45.339420
1NeLwFETswx8Fzxl2AFl91|4tZwfgrHOc3mvqYlEYSvVi|2noRn2Aes5aoNVsU6iWThc|Something About Us|232666|68|9|7|232.666|3.8777666666666666|2024-07-16 08:36:45.339420
5CMjjywI0eZMixPeqNd75R|4tZwfgrHOc3mvqYlEYSvVi|4m2880jivSbbyEGAKfITCa|Lose Yourself to Dance (feat. Pharrell Williams)|353893|67|6|8|353.893|5.898216666666666|2024-07-16 08:36:45.339420
2VEZx7NWsZ1D0eJ4uv5Fym|4tZwfgrHOc3mvqYlEYSvVi|2noRn2Aes5aoNVsU6iWThc|Digital Love|301373|64|3|9|301.373|5.022883333333334|2024-07-16 08:36:45.339420
4CeeEOM32jQcH3eN9Q2dGj|6olE6TJLqED3rqDCT0FyPh|2UJcKiJxNryhL050F5Z1Fk|Smells Like Teen Spirit|301920|81|1|0|301.92|5.032|2024-07-16 08:36:45.339420
2RsAajgo0g7bMCHxwH3Sk0|6olE6TJLqED3rqDCT0FyPh|2UJcKiJxNryhL050F5Z1Fk|Come As You Are|218920|78|3|1|218.92|3.6486666666666667|2024-07-16 08:36:45.339420
2SHTKB8YYlawTGIuJ2b2ok|6olE6TJLqED3rqDCT0FyPh|1KVGLuPtrMrLlyy4Je6df7|About A Girl|168428|79|3|2|168.428|2.8071333333333333|2024-07-16 08:36:45.339420
11LmqTE2naFULdEP94AUBa|6olE6TJLqED3rqDCT0FyPh|6ohX7moZZnF1FwYrli1OJ6|Heart-Shaped Box|281160|78|3|3|281.16|4.686|2024-07-16 08:36:45.339420
5vHLwhxxlGzmClMcxRRFPr|6olE6TJLqED3rqDCT0FyPh|2UJcKiJxNryhL050F5Z1Fk|Lithium|257053|71|5|4|257.053|4.284216666666667|2024-07-16 08:36:45.339420
5gRcv46AMTrosmTOqrOV3Q|6olE6TJLqED3rqDCT0FyPh|7wOOA7l306K8HfBKfPoafr|Dumb|151893|75|6|5|151.893|2.53155|2024-07-16 08:36:45.339420
4gHnSNHs8RyVukKoWdS99f|6olE6TJLqED3rqDCT0FyPh|2UJcKiJxNryhL050F5Z1Fk|Something In The Way|232146|70|12|6|232.146|3.8691|2024-07-16 08:36:45.339420
15VRO9CQwMpbqUYA7e6Hwg|6olE6TJLqED3rqDCT0FyPh|1To7kv722A8SpZF789MZy7|The Man Who Sold The World - Live|261093|74|4|7|261.093|4.35155|2024-07-16 08:36:45.339420
2mvffzYUJ9Ld9xhsF5DUjU|6olE6TJLqED3rqDCT0FyPh|2UJcKiJxNryhL050F5Z1Fk|In Bloom|255080|67|2|8|255.08|4.251333333333333|2024-07-16 08:36:45.339420
1Ic9pKxGSJGM0LKeqf6lGe|6olE6TJLqED3rqDCT0FyPh|7wOOA7l306K8HfBKfPoafr|All Apologies|233173|72|12|9|233.173|3.886216666666667|2024-07-16 08:36:45.339420
0JWSMYurMhPmlD5H8VRoTn|1LFGVkNRmXz8jIkyPjaGNL|4QLYrQJNjyLWOZmXtmGxUO|If You Had My Love|174210|62|1|0|174.21|2.9035|2024-07-16 08:36:45.339420
0nS2xf6yooLnSAthClLCDi|1LFGVkNRmXz8jIkyPjaGNL|0sKp7yEXsbLKD7DOTpQXl9|If You Had My Love (Kav Verhouzer Remix)|158536|60|1|1|158.536|2.6422666666666665|2024-07-16 08:36:45.339420
3Zg6kO3S4FQ0jMfTIgHzyl|1LFGVkNRmXz8jIkyPjaGNL|0u8v6tjFwtiVkbt0MwqfrN|Oxas|301174|52|1|2|301.174|5.019566666666667|2024-07-16 08:36:45.339420
4kdjHU5lzooUP7kkzQqX0Q|1LFGVkNRmXz8jIkyPjaGNL|1ZA146RN2Cu9HCpDk8PpQK|Zonnestraal|256990|49|1|3|256.99|4.283166666666666|2024-07-16 08:36:45.339420
1RMXNaUZ8AdmANVYyNjNum|1LFGVkNRmXz8jIkyPjaGNL|3HeWtnBjK3stbLHFGsAjNe|Klanga - De Hofnar Remix|264293|47|2|4|264.293|4.404883333333333|2024-07-16 08:36:45.339420
10Tib1bjjzJwUXeG09B9l9|1LFGVkNRmXz8jIkyPjaGNL|0I9m4hIeWxluXgaD5H0SKZ|Back In The Day|172000|45|1|5|172.0|2.8666666666666667|2024-07-16 08:36:45.339420
4k4RbWcpfIKex1bSVXcWzR|1LFGVkNRmXz8jIkyPjaGNL|1ZA146RN2Cu9HCpDk8PpQK|Zonnestraal - MÖWE Remix|330240|41|3|6|330.24|5.504|2024-07-16 08:36:45.339420
4lErGIFI6KcwUspQosocg4|1LFGVkNRmXz8jIkyPjaGNL|3lV7oEWvHpz2XaBIhdP3g6|Back In The Day|340770|37|6|7|340.77|5.6795|2024-07-16 08:36:45.339420
5CeTuypSIJIOq0nUs4uhBh|1LFGVkNRmXz8jIkyPjaGNL|1ZA146RN2Cu9HCpDk8PpQK|Vogelvlucht|401008|39|2|8|401.008|6.683466666666667|2024-07-16 08:36:45.339420
6zRSdiczvzjReQX91r8alk|1LFGVkNRmXz8jIkyPjaGNL|17CMB9dTBWrXFhlmIhmZr2|Mamacita|137333|39|1|9|137.333|2.288883333333333|2024-07-16 08:36:45.339420
3ZVFcD8Wlw9T9klGqmJf9F|1moxjboGR7GNWYIMWsRjgG|1Mo4aZ8pdj6L1jx8zSwJnt|Florida!!! (feat. Florence + The Machine)|215463|77|8|0|215.463|3.59105|2024-07-16 08:36:45.339420
456WNXWhDwYOSf5SpTuqxd|1moxjboGR7GNWYIMWsRjgG|1rLLyY5p6HXNl2lKzINWp5|Dog Days Are Over|252818|79|1|1|252.818|4.213633333333333|2024-07-16 08:36:45.339420
244AvzGQ4Ksa5637JQu5Gy|1moxjboGR7GNWYIMWsRjgG|1rLLyY5p6HXNl2lKzINWp5|You've Got The Love|168666|74|13|2|168.666|2.8111|2024-07-16 08:36:45.339420
57yeWyaoeTt26p0dlEZukQ|1moxjboGR7GNWYIMWsRjgG|3JODIzr9NLL7CMojdUR70g|Spectrum (Say My Name) - Calvin Harris Remix|218190|70|13|3|218.19|3.6365|2024-07-16 08:36:45.339420
71iSmEeF0qRVyULABxP75P|1moxjboGR7GNWYIMWsRjgG|19J2iqK89BCrNG4El2FRi5|Shake It Out|277600|67|2|4|277.6|4.626666666666667|2024-07-16 08:36:45.339420
3HNTLCpAGnizbyJmk7466r|1moxjboGR7GNWYIMWsRjgG|19J2iqK89BCrNG4El2FRi5|Never Let Me Go|270973|66|4|5|270.973|4.516216666666667|2024-07-16 08:36:45.339420
0UqDHyajhOTknbgj1IjuNM|1moxjboGR7GNWYIMWsRjgG|1rLLyY5p6HXNl2lKzINWp5|Girl With One Eye|218613|64|6|6|218.613|3.64355|2024-07-16 08:36:45.339420
1myEOhXztRxUVfaAEQiKkU|1moxjboGR7GNWYIMWsRjgG|1rLLyY5p6HXNl2lKzINWp5|Cosmic Love|255906|62|9|7|255.906|4.2651|2024-07-16 08:36:45.339420
3dEFa9KjOLEZl980ctEEv1|1moxjboGR7GNWYIMWsRjgG|2jn2n5OkuHliOLKCqHnjXV|Ship To Wreck|234526|61|1|8|234.526|3.9087666666666667|2024-07-16 08:36:45.339420
7H7SHw3YWXhb4zYqyoPNa1|1moxjboGR7GNWYIMWsRjgG|4ohh1zQ4yybSK9FS7LLyDE|Free|234857|63|2|9|234.857|3.914283333333333|2024-07-16 08:36:45.339420
2tudvzsrR56uom6smgOcSf|0iEtIxbK0KxaSlF7G42ZOp|4iqbFIdGOTzXeDtt9owjQn|Like That|267706|90|6|0|267.706|4.461766666666667|2024-07-16 08:36:45.339420
28drn6tQo95MRvO0jQEo5C|0iEtIxbK0KxaSlF7G42ZOp|4iqbFIdGOTzXeDtt9owjQn|Type Shit|228266|87|4|1|228.266|3.8044333333333333|2024-07-16 08:36:45.339420
7sO5G9EABYOXQKNPNiE9NR|0iEtIxbK0KxaSlF7G42ZOp|0MV1yCXcNNQBfwApqAVkH0|Ric Flair Drip (with Metro Boomin)|172800|84|3|2|172.8|2.88|2024-07-16 08:36:45.339420
2Hh3ETdQKrmSI3QS0hme7g|0iEtIxbK0KxaSlF7G42ZOp|7txGsnDSqVMoRl6RQ9XyZP|Too Many Nights (feat. Don Toliver & with Future)|199920|84|3|3|199.92|3.332|2024-07-16 08:36:45.339420
2dHHgzDwk4BJdRwy9uXhTO|0iEtIxbK0KxaSlF7G42ZOp|7txGsnDSqVMoRl6RQ9XyZP|Creepin' (with The Weeknd & 21 Savage)|221520|83|10|4|221.52|3.692|2024-07-16 08:36:45.339420
